#HEADER
#TITLES
 , ,J4206@speed_mph.RN_1,J4206@Steer_Angle.RN_1
244,2.43000,35.79832,96.25066
245,2.44000,35.79876,96.70322
246,2.45000,35.79938,97.08159
247,2.46000,35.80013,97.38654
248,2.47000,35.80097,97.61896
249,2.48000,35.80185,97.77985
250,2.49000,35.80274,97.87025
251,2.50000,35.8036,97.89124
252,2.51000,35.80439,97.8439
253,2.52000,35.8051,97.72928
254,2.53000,35.80569,97.54839
255,2.54000,35.80616,97.30223
256,2.55000,35.80649,96.99176
257,2.56000,35.80666,96.61789
258,2.57000,35.80668,96.18153
259,2.58000,35.80654,95.68362
260,2.59000,35.80625,95.1251
261,2.60000,35.8058,94.50698
262,2.61000,35.80521,93.83037
263,2.62000,35.80448,93.09647
264,2.63000,35.80362,92.30668
265,2.64000,35.80264,91.46252
266,2.65000,35.80156,90.56577
267,2.66000,35.80038,89.6184
268,2.67000,35.79913,88.62267
269,2.68000,35.79781,87.58106
270,2.69000,35.79642,86.49637
271,2.70000,35.79499,85.37165
272,2.71000,35.79352,84.21024
273,2.72000,35.79202,83.01571
274,2.73000,35.79049,81.79191
275,2.74000,35.78895,80.54288
276,2.75000,35.7874,79.27288
277,2.76000,35.78584,77.98628
278,2.77000,35.78427,76.68758
279,2.78000,35.7827,75.38132
280,2.79000,35.78112,74.07209
281,2.80000,35.77954,72.76439
282,2.81000,35.77796,71.46263
283,2.82000,35.77637,70.1711
284,2.83000,35.77477,68.89382
285,2.84000,35.77316,67.63461
286,2.85000,35.77153,66.39696
287,2.86000,35.76989,65.18398
288,2.87000,35.76823,63.99844
289,2.88000,35.76654,62.84262
290,2.89000,35.76482,61.71841
291,2.90000,35.76308,60.62717
292,2.91000,35.7613,59.56983
293,2.92000,35.7595,58.54677
294,2.93000,35.75767,57.55793
295,2.94000,35.75581,56.60273
296,2.95000,35.75393,55.68015
297,2.96000,35.75202,54.78873
298,2.97000,35.75009,53.92659
299,2.98000,35.74815,53.09148
300,2.99000,35.7462,52.2808
301,3.00000,35.74426,51.49169
302,3.01000,35.74231,50.72102
303,3.02000,35.74037,49.9655
304,3.03000,35.73845,49.22169
305,3.04000,35.73654,48.48608
306,3.05000,35.73466,47.75515
307,3.06000,35.73281,47.0254
308,3.07000,35.73099,46.29343
309,3.08000,35.7292,45.55602
310,3.09000,35.72745,44.8101
311,3.10000,35.72573,44.05289
312,3.11000,35.72406,43.28188
313,3.12000,35.72241,42.49489
314,3.13000,35.72081,41.69013
315,3.14000,35.71924,40.86616
316,3.15000,35.7177,40.02199
317,3.16000,35.7162,39.15702
318,3.17000,35.71472,38.27112
319,3.18000,35.71327,37.36456
320,3.19000,35.71185,36.43803
321,3.20000,35.71044,35.49267
322,3.21000,35.70906,34.52998
323,3.22000,35.7077,33.55181
324,3.23000,35.70635,32.56039
325,3.24000,35.70502,31.55821
326,3.25000,35.70371,30.54803
327,3.26000,35.70241,29.53283
328,3.27000,35.70114,28.51574
329,3.28000,35.69988,27.50005
330,3.29000,35.69864,26.48909
331,3.30000,35.69743,25.48623
332,3.31000,35.69625,24.49482
333,3.32000,35.69511,23.51815
334,3.33000,35.694,22.5594
335,3.34000,35.69293,21.6216
336,3.35000,35.69191,20.70759
337,3.36000,35.69095,19.82001
338,3.37000,35.69006,18.96121
339,3.38000,35.68923,18.13331
340,3.39000,35.68848,17.33812
341,3.40000,35.68781,16.57713
342,3.41000,35.68722,15.85153
343,3.42000,35.68673,15.16218
344,3.43000,35.68633,14.50962
345,3.44000,35.68602,13.89406
346,3.45000,35.68581,13.31542
347,3.46000,35.6857,12.77334
348,3.47000,35.68568,12.26717
349,3.48000,35.68576,11.79604
350,3.49000,35.68592,11.35886
351,3.50000,35.68616,10.95437
352,3.51000,35.68647,10.58119
353,3.52000,35.68684,10.23781
354,3.53000,35.68725,9.922695
355,3.54000,35.68771,9.634295
356,3.55000,35.68819,9.371094
357,3.56000,35.68869,9.131658
358,3.57000,35.6892,8.914676
359,3.58000,35.68969,8.719005
360,3.59000,35.69017,8.543704
361,3.60000,35.69061,8.388075
362,3.61000,35.69103,8.251688
363,3.62000,35.6914,8.134415
364,3.63000,35.69173,8.036443
365,3.64000,35.69202,7.9583
366,3.65000,35.69226,7.900858
367,3.66000,35.69248,7.865342
368,3.67000,35.69268,7.853326
369,3.68000,35.69286,7.86673
370,3.69000,35.69305,7.907803
371,3.70000,35.69328,7.979108
372,3.71000,35.69355,8.0835
373,3.72000,35.6939,8.224099
374,3.73000,35.69436,8.404259
375,3.74000,35.69496,8.627529
376,3.75000,35.69574,8.897627
377,3.76000,35.69672,9.21839
378,3.77000,35.69795,9.59374
379,3.78000,35.69947,10.02764
380,3.79000,35.70129,10.52405
381,3.80000,35.70348,11.0869
382,3.81000,35.70604,11.72002
383,3.82000,35.70902,12.42711
384,3.83000,35.71244,13.21173
385,3.84000,35.71632,14.07722
386,3.85000,35.72068,15.02666
387,3.86000,35.72553,16.06289
388,3.87000,35.73088,17.1884
389,3.88000,35.73672,18.40535
390,3.89000,35.74305,19.71551
391,3.90000,35.74984,21.12025
392,3.91000,35.75708,22.6205
393,3.92000,35.76472,24.21672
394,3.93000,35.77275,25.90889
395,3.94000,35.7811,27.69648
396,3.95000,35.78972,29.57842
397,3.96000,35.79855,31.55311
398,3.97000,35.80754,33.61839
399,3.98000,35.81661,35.77153
400,3.99000,35.82569,38.00922
401,4.00000,35.83471,40.32759
402,4.01000,35.8436,42.72218
403,4.02000,35.8523,45.18796
404,4.03000,35.86073,47.71933
405,4.04000,35.86884,50.31015
406,4.05000,35.87658,52.95375
407,4.06000,35.88388,55.64299
408,4.07000,35.89073,58.37024
409,4.08000,35.89708,61.12743
410,4.09000,35.9029,63.90617
411,4.10000,35.90819,66.69769
412,4.11000,35.91294,69.49301
413,4.12000,35.91716,72.28294
414,4.13000,35.92085,75.05817
415,4.14000,35.92403,77.80937
416,4.15000,35.92674,80.52726
417,4.16000,35.929,83.20269
418,4.17000,35.93085,85.82673
419,4.18000,35.93233,88.39078
420,4.19000,35.93351,90.88663
421,4.20000,35.93441,93.30656
422,4.21000,35.93509,95.64343
423,4.22000,35.93561,97.89075
424,4.23000,35.93601,100.0427
425,4.24000,35.93634,102.0944
426,4.25000,35.93666,104.0415
427,4.26000,35.937,105.8808
428,4.27000,35.93742,107.6098
429,4.28000,35.93793,109.2271
430,4.29000,35.93858,110.732
431,4.30000,35.93938,112.1248
432,4.31000,35.94037,113.4066
433,4.32000,35.94155,114.5794
434,4.33000,35.94294,115.6458
435,4.34000,35.94453,116.6093
436,4.35000,35.94633,117.4739
437,4.36000,35.94833,118.2441
438,4.37000,35.95052,118.9248
439,4.38000,35.95287,119.5213
440,4.39000,35.95537,120.0389
441,4.40000,35.958,120.4832
442,4.41000,35.96073,120.8597
443,4.42000,35.96353,121.1737
444,4.43000,35.96638,121.4303
445,4.44000,35.96924,121.6341
446,4.45000,35.9721,121.7893
447,4.46000,35.97491,121.8997
448,4.47000,35.97766,121.9683
449,4.48000,35.98032,121.9975
450,4.49000,35.98286,121.9889
451,4.50000,35.98528,121.9434
452,4.51000,35.98754,121.861
453,4.52000,35.98963,121.7411
454,4.53000,35.99154,121.5822
455,4.54000,35.99326,121.3821
456,4.55000,35.99477,121.1379
457,4.56000,35.99608,120.8462
458,4.57000,35.99717,120.5029
459,4.58000,35.99805,120.1034
460,4.59000,35.99871,119.6429
461,4.60000,35.99916,119.1161
462,4.61000,35.9994,118.5177
463,4.62000,35.99942,117.8423
464,4.63000,35.99924,117.0844
465,4.64000,35.99885,116.239
466,4.65000,35.99828,115.3009
467,4.66000,35.99751,114.2656
468,4.67000,35.99656,113.129
469,4.68000,35.99543,111.8874
470,4.69000,35.99413,110.5379
471,4.70000,35.99267,109.0781
472,4.71000,35.99106,107.5063
473,4.72000,35.9893,105.8218
474,4.73000,35.9874,104.0245
475,4.74000,35.98537,102.115
476,4.75000,35.98322,100.0949
477,4.76000,35.98095,97.96648
478,4.77000,35.97857,95.73259
479,4.78000,35.9761,93.39695
480,4.79000,35.97354,90.96381
481,4.80000,35.9709,88.43801
482,4.81000,35.96818,85.82484
483,4.82000,35.9654,83.13002
484,4.83000,35.96256,80.35956
485,4.84000,35.95968,77.51971
486,4.85000,35.95676,74.61687
487,4.86000,35.95381,71.6575
488,4.87000,35.95085,68.64804
489,4.88000,35.94788,65.59484
490,4.89000,35.9449,62.5041
491,4.90000,35.94195,59.38179
492,4.91000,35.93903,56.23365
493,4.92000,35.93615,53.06511
494,4.93000,35.93332,49.88126
495,4.94000,35.93057,46.68689
496,4.95000,35.9279,43.48643
497,4.96000,35.92535,40.28399
498,4.97000,35.92291,37.08335
499,4.98000,35.92062,33.88802
500,4.99000,35.91849,30.70123
501,5.00000,35.91654,27.52601
502,5.01000,35.91479,24.36518
503,5.02000,35.91324,21.22144
504,5.03000,35.91193,18.09742
505,5.04000,35.91086,14.99566
506,5.05000,35.91004,11.91871
507,5.06000,35.90948,8.869163
508,5.07000,35.9092,5.849663
509,5.08000,35.90918,2.86295
510,5.09000,35.90944,-0.08812145
511,5.10000,35.90997,-3.000569
512,5.11000,35.91076,-5.871274
513,5.12000,35.9118,-8.696984
514,5.13000,35.91308,-11.47432
515,5.14000,35.91459,-14.19978
516,5.15000,35.91629,-16.86979
517,5.16000,35.91818,-19.4807
518,5.17000,35.92022,-22.02883
519,5.18000,35.92238,-24.51051
520,5.19000,35.92463,-26.92212
521,5.20000,35.92695,-29.26011
522,5.21000,35.9293,-31.5211
523,5.22000,35.93164,-33.70187
524,5.23000,35.93394,-35.79945
525,5.24000,35.93617,-37.81111
526,5.25000,35.93829,-39.73449
527,5.26000,35.94028,-41.56755
528,5.27000,35.9421,-43.30867
529,5.28000,35.94373,-44.95668
530,5.29000,35.94514,-46.51085
531,5.30000,35.9463,-47.97094
532,5.31000,35.9472,-49.33723
533,5.32000,35.94783,-50.61052
534,5.33000,35.94816,-51.79211
535,5.34000,35.9482,-52.88383
536,5.35000,35.94792,-53.88799
537,5.36000,35.94734,-54.80739
538,5.37000,35.94645,-55.64527
539,5.38000,35.94527,-56.4053
540,5.39000,35.94379,-57.09149
541,5.40000,35.94205,-57.70821
542,5.41000,35.94006,-58.26006
543,5.42000,35.93784,-58.75188
544,5.43000,35.93542,-59.18865
545,5.44000,35.93283,-59.57544
546,5.45000,35.93013,-59.91736
547,5.46000,35.92733,-60.21948
548,5.47000,35.9245,-60.48677
549,5.48000,35.92168,-60.72407
550,5.49000,35.91892,-60.93598
551,5.50000,35.9163,-61.12685
552,5.51000,35.91386,-61.30073
553,5.52000,35.91167,-61.46129
554,5.53000,35.90981,-61.6118
555,5.54000,35.90833,-61.75511
556,5.55000,35.90731,-61.89357
557,5.56000,35.90683,-62.02906
558,5.57000,35.90696,-62.1629
559,5.58000,35.90776,-62.29591
560,5.59000,35.90932,-62.42834
561,5.60000,35.91169,-62.5599
562,5.61000,35.91493,-62.68977
563,5.62000,35.91912,-62.81657
564,5.63000,35.92428,-62.93841
565,5.64000,35.93048,-63.05292
566,5.65000,35.93774,-63.15727
567,5.66000,35.94609,-63.2482
568,5.67000,35.95555,-63.32208
569,5.68000,35.96611,-63.37498
570,5.69000,35.97777,-63.40266
571,5.70000,35.99049,-63.40075
572,5.71000,36.00425,-63.36469
573,5.72000,36.01899,-63.28991
574,5.73000,36.03464,-63.17187
575,5.74000,36.05113,-63.00611
576,5.75000,36.06836,-62.78841
577,5.76000,36.08624,-62.51479
578,5.77000,36.10464,-62.18167
579,5.78000,36.12346,-61.7859
580,5.79000,36.14256,-61.32486
581,5.80000,36.16181,-60.79653
582,5.81000,36.1811,-60.19956
583,5.82000,36.20028,-59.53333
584,5.83000,36.21923,-58.79796
585,5.84000,36.23783,-57.99441
586,5.85000,36.25597,-57.12446
587,5.86000,36.27354,-56.19072
588,5.87000,36.29045,-55.19663
589,5.88000,36.30663,-54.14645
590,5.89000,36.32198,-53.04523
591,5.90000,36.33647,-51.89873
592,5.91000,36.35003,-50.71338
593,5.92000,36.36264,-49.49619
594,5.93000,36.37427,-48.25469
595,5.94000,36.3849,-46.9968
596,5.95000,36.39454,-45.73072
597,5.96000,36.40318,-44.46484
598,5.97000,36.41084,-43.20762
599,5.98000,36.41755,-41.96742
600,5.99000,36.42334,-40.75245
601,6.00000,36.42823,-39.5706
602,6.01000,36.43229,-38.42933
603,6.02000,36.43553,-37.33559
604,6.03000,36.43803,-36.29568
605,6.04000,36.43983,-35.31522
606,6.05000,36.441,-34.39899
607,6.06000,36.44159,-33.55097
608,6.07000,36.44168,-32.7742
609,6.08000,36.44131,-32.07084
610,6.09000,36.44058,-31.44205
611,6.10000,36.43953,-30.8881
612,6.11000,36.43825,-30.40831
613,6.12000,36.43681,-30.00114
614,6.13000,36.43526,-29.6642
615,6.14000,36.43369,-29.39431
616,6.15000,36.43217,-29.1876
617,6.16000,36.43076,-29.03958
618,6.17000,36.42953,-28.9452
619,6.18000,36.42854,-28.899
620,6.19000,36.42787,-28.89517
621,6.20000,36.42756,-28.92768
622,6.21000,36.42768,-28.99036
623,6.22000,36.42828,-29.07701
624,6.23000,36.42942,-29.18152
625,6.24000,36.43112,-29.29793
626,6.25000,36.43344,-29.42056
627,6.26000,36.4364,-29.54407
628,6.27000,36.44004,-29.66353
629,6.28000,36.44437,-29.77454
630,6.29000,36.44941,-29.8732
631,6.30000,36.45517,-29.95624
632,6.31000,36.46164,-30.021
633,6.32000,36.46882,-30.06549
634,6.33000,36.4767,-30.08839
635,6.34000,36.48524,-30.08905
636,6.35000,36.49442,-30.06749
637,6.36000,36.50421,-30.02436
638,6.37000,36.51456,-29.96094
639,6.38000,36.52544,-29.87908
640,6.39000,36.53677,-29.78115
641,6.40000,36.54853,-29.66998
642,6.41000,36.56063,-29.5488
643,6.42000,36.57302,-29.42117
644,6.43000,36.58566,-29.29088
645,6.44000,36.59846,-29.16192
646,6.45000,36.61137,-29.03832
647,6.46000,36.62433,-28.9241
648,6.47000,36.63728,-28.82321
649,6.48000,36.65015,-28.73939
650,6.49000,36.6629,-28.67612
651,6.50000,36.67545,-28.63651
652,6.51000,36.68776,-28.62325
653,6.52000,36.69977,-28.63855
654,6.53000,36.71142,-28.68404
655,6.54000,36.72266,-28.76073
656,6.55000,36.73344,-28.86899
657,6.56000,36.74371,-29.00851
658,6.57000,36.75341,-29.17825
659,6.58000,36.7625,-29.37646
660,6.59000,36.77096,-29.60069
661,6.60000,36.77872,-29.8478
662,6.61000,36.78577,-30.11397
663,6.62000,36.79207,-30.39477
664,6.63000,36.79761,-30.6852
665,6.64000,36.80237,-30.97979
666,6.65000,36.80636,-31.27261
667,6.66000,36.80959,-31.55741
